[rosmaster.main][INFO] 2020-09-14 07:26:35,234: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-09-14 07:26:35,234: Starting ROS Master Node
[rosmaster.master][INFO] 2020-09-14 07:26:35,500: +PARAM [/move_base/DWAPlannerROS/min_vel_x] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,501: +PARAM [/move_base/DWAPlannerROS/max_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,502: +PARAM [/slam_gmapping/lasamplerange] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,503: +PUB [/rosout_agg] /rosout http://192.168.43.172:41263/
[rosmaster.master][INFO] 2020-09-14 07:26:35,502: +PARAM [/ekf_localization/odom0_differential] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,504: +PARAM [/move_base/local_costmap/height] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,505: +PARAM [/move_base/global_costmap/scan/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,508: +PARAM [/move_base/DWAPlannerROS/goal_distance_bias] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,509: +PARAM [/slam_gmapping/map_update_interval] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,512: +PARAM [/move_base/global_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,512: +SUB [/rosout] /rosout http://192.168.43.172:41263/
[rosmaster.master][INFO] 2020-09-14 07:26:35,512: +PARAM [/move_base/local_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,513: +PARAM [/move_base/planner_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,514: +PARAM [/apply_calib/calibrate_gyros] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,514: +PARAM [/imu_filter_madgwick/publish_tf] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,514: +PARAM [/move_base/DWAPlannerROS/forward_point_distance] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,515: +PARAM [/move_base/global_costmap/footprint] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,515: +PARAM [/move_base/controller_patience] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,515: +PARAM [/move_base/DWAPlannerROS/twirling_scale] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,515: +PARAM [/move_base/DWAPlannerROS/xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,516: +PARAM [/move_base/DWAPlannerROS/rot_stopped_vel] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,516: +PARAM [/move_base/local_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,516: +PARAM [/move_base/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,516: +PARAM [/move_base/DWAPlannerROS/vx_samples] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,516: +PARAM [/slam_gmapping/lsigma] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,517: +PARAM [/ekf_localization/base_link_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,517: +PARAM [/ekf_localization/imu0] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,517: +PARAM [/move_base/global_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,517: +PARAM [/move_base/DWAPlannerROS/vth_samples] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,518: +PARAM [/slam_gmapping/transform_publish_period] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,518: +PARAM [/slam_gmapping/srt] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,518: +PARAM [/slam_gmapping/srr] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,518: +PARAM [/move_base/local_costmap/width] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,518: +PARAM [/move_base/DWAPlannerROS/restore_defaults] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,519: +PARAM [/move_base/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,519: +PARAM [/move_base/DWAPlannerROS/scaling_speed] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,519: +PARAM [/move_base/controller_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,519: +PARAM [/move_base/DWAPlannerROS/sim_time] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,520: +PARAM [/move_base/local_costmap/scan/clearing] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,520: +PARAM [/slam_gmapping/lasamplestep] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,520: +PARAM [/slam_gmapping/angularUpdate] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,520: +PARAM [/move_base/DWAPlannerROS/yaw_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,520: +PARAM [/move_base/DWAPlannerROS/angular_sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,521: +PARAM [/move_base/DWAPlannerROS/acc_lim_theta] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,521: +PARAM [/apply_calib/calib_file] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,521: +PARAM [/imu_filter_madgwick/world_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,521: +PARAM [/move_base/DWAPlannerROS/sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,522: +PARAM [/slam_gmapping/temporalUpdate] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,522: +PARAM [/ekf_localization/two_d_mode] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,522: +PARAM [/slam_gmapping/particles] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,522: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,522: +PARAM [/move_base/local_costmap/scan/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,523: +PARAM [/move_base/oscillation_distance] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,523: +PARAM [/move_base/DWAPlannerROS/oscillation_reset_angle] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,523: +PARAM [/move_base/cost_factor] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,523: +PARAM [/move_base/local_costmap/scan/data_type] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,523: +PARAM [/imu_filter_madgwick/use_magnetic_field_msg] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,524: +PARAM [/move_base/DWAPlannerROS/vy_samples] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,524: +PARAM [/move_base/DWAPlannerROS/acc_lim_trans] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,524: +PARAM [/slam_gmapping/resampleThreshold] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,524: +PARAM [/slam_gmapping/lstep] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,525: +PARAM [/move_base/DWAPlannerROS/trans_stopped_vel] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,525: +PARAM [/move_base/local_costmap/scan/marking] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,525: +PARAM [/slam_gmapping/linearUpdate] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,525: +PARAM [/ekf_localization/world_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,525: +PARAM [/move_base/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,526: +PARAM [/move_base/global_costmap/scan/data_type] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,526: +PARAM [/rplidarNode/angle_compensate] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,526: +PARAM [/move_base/DWAPlannerROS/prune_plan] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,526: +PARAM [/move_base/local_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,527: +PARAM [/rplidarNode/serial_port] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,527: +PARAM [/move_base/global_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,527: +PARAM [/move_base/conservative_reset_dist] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,527: +PARAM [/slam_gmapping/base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,527: +PARAM [/move_base/oscillation_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,528: +PARAM [/move_base/global_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,528: +PARAM [/slam_gmapping/llsamplerange] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,528: +PARAM [/move_base/global_costmap/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,528: +PARAM [/ekf_localization/imu0_differential] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,528: +PARAM [/ekf_localization/odom0_relative] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,529: +PARAM [/slam_gmapping/astep] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,529: +PARAM [/move_base/local_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,529: +PARAM [/move_base/local_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,529: +PARAM [/move_base/DWAPlannerROS/occdist_scale] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,530: +PARAM [/rplidarNode/inverted] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,530: +PARAM [/imu_filter_madgwick/angular_scale] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,530: +PARAM [/move_base/global_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,530: +PARAM [/slam_gmapping/llsamplestep] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,530: +PARAM [/ekf_localization/imu0_relative] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,531: +PARAM [/slam_gmapping/xmin] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,531: +PARAM [/slam_gmapping/delta] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,531: +PARAM [/move_base/global_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,531: +PARAM [/move_base/DWAPlannerROS/acc_lim_y] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,532: +PARAM [/move_base/DWAPlannerROS/acc_lim_x] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,532: +PARAM [/imu_filter_madgwick/use_mag] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,532: +PARAM [/imu_filter_madgwick/orientation_stddev] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,532: +PARAM [/slam_gmapping/xmax] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,532: +PARAM [/move_base/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,533: +PARAM [/move_base/local_costmap/map_type] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,533: +PARAM [/rplidarNode/serial_baudrate] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,533: +PARAM [/move_base/base_local_planner] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,533: +PARAM [/car_driver_node/port] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,534: +PARAM [/ekf_localization/odom0_config] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,534: +PARAM [/move_base/lethal_cost] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,534: +PARAM [/move_base/base_global_planner] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,534: +PARAM [/ekf_localization/odom0] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,534: +PARAM [/ekf_localization/imu0_config] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,535: +PARAM [/rplidarNode/frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,535: +PARAM [/move_base/global_costmap/scan/clearing] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,535: +PARAM [/slam_gmapping/maxUrange] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,535: +PARAM [/move_base/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,535: +PARAM [/move_base/DWAPlannerROS/min_rot_vel] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,536: +PARAM [/move_base/neutral_cost] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,536: +PARAM [/move_base/DWAPlannerROS/stop_time_buffer] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,536: +PARAM [/move_base/global_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,536: +PARAM [/move_base/global_costmap/scan/marking] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,537: +PARAM [/ekf_localization/diagnostics_agg] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,537: +PARAM [/move_base/DWAPlannerROS/min_trans_vel] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,537: +PARAM [/move_base/local_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,537: +PARAM [/move_base/global_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,538: +PARAM [/move_base/DWAPlannerROS/path_distance_bias] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,538: +PARAM [/ekf_localization/odom_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,538: +PARAM [/move_base/DWAPlannerROS/oscillation_reset_dist] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,538: +PARAM [/move_base/global_costmap/map_type] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,539: +PARAM [/slam_gmapping/kernelSize] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,539: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,539: +PARAM [/move_base/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,539: +PARAM [/move_base/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,539: +PARAM [/move_base/DWAPlannerROS/max_rot_vel] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,540: +PARAM [/slam_gmapping/iterations] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,540: +PARAM [/ekf_localization/frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,540: +PARAM [/slam_gmapping/minRange] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,540: +PARAM [/move_base/DWAPlannerROS/max_trans_vel] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,540: +PARAM [/slam_gmapping/minimumScore] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,541: +PARAM [/slam_gmapping/ymin] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,541: +PARAM [/slam_gmapping/stt] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,541: +PARAM [/slam_gmapping/ymax] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,541: +PARAM [/move_base/planner_patience] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,542: +PARAM [/move_base/DWAPlannerROS/max_vel_y] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,542: +PARAM [/move_base/DWAPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,542: +PARAM [/slam_gmapping/str] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,542: +PARAM [/slam_gmapping/odom_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-14 07:26:35,684: +PUB [/rosout] /apply_calib http://192.168.43.172:45737/
[rosmaster.master][INFO] 2020-09-14 07:26:35,686: +SERVICE [/apply_calib/get_loggers] /apply_calib http://192.168.43.172:45737/
[rosmaster.master][INFO] 2020-09-14 07:26:35,688: +SERVICE [/apply_calib/set_logger_level] /apply_calib http://192.168.43.172:45737/
[rosmaster.master][INFO] 2020-09-14 07:26:35,710: +SUB [/zxcar/imu] /apply_calib http://192.168.43.172:45737/
[rosmaster.master][INFO] 2020-09-14 07:26:35,722: +SUB [/zxcar/magnetic] /apply_calib http://192.168.43.172:45737/
[rosmaster.master][INFO] 2020-09-14 07:26:35,725: +PUB [/imu/data_raw] /apply_calib http://192.168.43.172:45737/
[rosmaster.master][INFO] 2020-09-14 07:26:35,727: +PUB [/imu/mag] /apply_calib http://192.168.43.172:45737/
[rosmaster.master][INFO] 2020-09-14 07:26:35,737: publisherUpdate[/rosout] -> http://192.168.43.172:41263/ ['http://192.168.43.172:45737/']
[rosmaster.master][INFO] 2020-09-14 07:26:35,744: publisherUpdate[/rosout] -> http://192.168.43.172:41263/ ['http://192.168.43.172:45737/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-14 07:26:35,779: +PUB [/rosout] /imu_filter_madgwick http://192.168.43.172:36967/
[rosmaster.master][INFO] 2020-09-14 07:26:35,782: +SERVICE [/imu_filter_madgwick/get_loggers] /imu_filter_madgwick http://192.168.43.172:36967/
[rosmaster.master][INFO] 2020-09-14 07:26:35,785: +SERVICE [/imu_filter_madgwick/set_logger_level] /imu_filter_madgwick http://192.168.43.172:36967/
[rosmaster.master][INFO] 2020-09-14 07:26:35,791: +PUB [/tf] /imu_filter_madgwick http://192.168.43.172:36967/
[rosmaster.master][INFO] 2020-09-14 07:26:35,827: +PUB [/rosout] /base_footprint_to_imu_link http://192.168.43.172:46249/
[rosmaster.master][INFO] 2020-09-14 07:26:35,832: +SERVICE [/base_footprint_to_imu_link/get_loggers] /base_footprint_to_imu_link http://192.168.43.172:46249/
[rosmaster.master][INFO] 2020-09-14 07:26:35,839: +SERVICE [/base_footprint_to_imu_link/set_logger_level] /base_footprint_to_imu_link http://192.168.43.172:46249/
[rosmaster.master][INFO] 2020-09-14 07:26:35,840: publisherUpdate[/rosout] -> http://192.168.43.172:41263/ ['http://192.168.43.172:45737/', 'http://192.168.43.172:36967/']
[rosmaster.master][INFO] 2020-09-14 07:26:35,848: publisherUpdate[/rosout] -> http://192.168.43.172:41263/ ['http://192.168.43.172:45737/', 'http://192.168.43.172:36967/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-14 07:26:35,850: +PUB [/tf] /base_footprint_to_imu_link http://192.168.43.172:46249/
[rosmaster.master][INFO] 2020-09-14 07:26:35,851: publisherUpdate[/rosout] -> http://192.168.43.172:41263/ ['http://192.168.43.172:45737/', 'http://192.168.43.172:36967/', 'http://192.168.43.172:46249/']
[rosmaster.master][INFO] 2020-09-14 07:26:35,854: +SERVICE [/imu_filter_madgwick/set_parameters] /imu_filter_madgwick http://192.168.43.172:36967/
[rosmaster.master][INFO] 2020-09-14 07:26:35,856: publisherUpdate[/rosout] -> http://192.168.43.172:41263/ ['http://192.168.43.172:45737/', 'http://192.168.43.172:36967/', 'http://192.168.43.172:46249/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-14 07:26:35,857: +PUB [/imu_filter_madgwick/parameter_descriptions] /imu_filter_madgwick http://192.168.43.172:36967/
[rosmaster.master][INFO] 2020-09-14 07:26:35,862: +PUB [/imu_filter_madgwick/parameter_updates] /imu_filter_madgwick http://192.168.43.172:36967/
[rosmaster.master][INFO] 2020-09-14 07:26:35,880: +PARAM [/imu_filter_madgwick/gain] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-14 07:26:35,884: +PARAM [/imu_filter_madgwick/zeta] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-14 07:26:35,886: +PARAM [/imu_filter_madgwick/mag_bias_x] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-14 07:26:35,891: +PARAM [/imu_filter_madgwick/mag_bias_y] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-14 07:26:35,896: +PARAM [/imu_filter_madgwick/mag_bias_z] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-14 07:26:35,901: +PARAM [/imu_filter_madgwick/orientation_stddev] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-14 07:26:35,906: +PARAM [/imu_filter_madgwick/gain] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-14 07:26:35,908: +PARAM [/imu_filter_madgwick/zeta] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-14 07:26:35,914: +PARAM [/imu_filter_madgwick/mag_bias_x] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-14 07:26:35,920: +PARAM [/imu_filter_madgwick/mag_bias_y] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-14 07:26:35,933: +PARAM [/imu_filter_madgwick/mag_bias_z] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-14 07:26:35,941: +PARAM [/imu_filter_madgwick/orientation_stddev] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-14 07:26:35,955: +PUB [/rosout] /heima_base_node http://192.168.43.172:37693/
[rosmaster.master][INFO] 2020-09-14 07:26:35,956: publisherUpdate[/rosout] -> http://192.168.43.172:41263/ ['http://192.168.43.172:45737/', 'http://192.168.43.172:36967/', 'http://192.168.43.172:46249/', 'http://192.168.43.172:37693/']
[rosmaster.master][INFO] 2020-09-14 07:26:35,961: +SERVICE [/heima_base_node/get_loggers] /heima_base_node http://192.168.43.172:37693/
[rosmaster.master][INFO] 2020-09-14 07:26:35,967: publisherUpdate[/rosout] -> http://192.168.43.172:41263/ ['http://192.168.43.172:45737/', 'http://192.168.43.172:36967/', 'http://192.168.43.172:46249/', 'http://192.168.43.172:37693/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-14 07:26:35,970: +SERVICE [/heima_base_node/set_logger_level] /heima_base_node http://192.168.43.172:37693/
[rosmaster.master][INFO] 2020-09-14 07:26:35,977: +PUB [/imu/data] /imu_filter_madgwick http://192.168.43.172:36967/
[rosmaster.master][INFO] 2020-09-14 07:26:35,985: +PUB [/tf] /heima_base_node http://192.168.43.172:37693/
[rosmaster.master][INFO] 2020-09-14 07:26:35,995: +PUB [/raw_odom] /heima_base_node http://192.168.43.172:37693/
[rosmaster.master][INFO] 2020-09-14 07:26:36,006: +SUB [/imu/data_raw] /imu_filter_madgwick http://192.168.43.172:36967/
[rosmaster.master][INFO] 2020-09-14 07:26:36,015: +PUB [/rosout] /base_footprint_to_base_link http://192.168.43.172:45227/
[rosmaster.master][INFO] 2020-09-14 07:26:36,020: +SUB [/zxcar/get_vel] /heima_base_node http://192.168.43.172:37693/
[rosmaster.master][INFO] 2020-09-14 07:26:36,026: +SERVICE [/base_footprint_to_base_link/get_loggers] /base_footprint_to_base_link http://192.168.43.172:45227/
[rosmaster.master][INFO] 2020-09-14 07:26:36,030: +SUB [/imu/mag] /imu_filter_madgwick http://192.168.43.172:36967/
[rosmaster.master][INFO] 2020-09-14 07:26:36,032: +SERVICE [/base_footprint_to_base_link/set_logger_level] /base_footprint_to_base_link http://192.168.43.172:45227/
[rosmaster.master][INFO] 2020-09-14 07:26:36,043: +PUB [/tf] /base_footprint_to_base_link http://192.168.43.172:45227/
[rosmaster.master][INFO] 2020-09-14 07:26:36,056: publisherUpdate[/rosout] -> http://192.168.43.172:41263/ ['http://192.168.43.172:45737/', 'http://192.168.43.172:36967/', 'http://192.168.43.172:46249/', 'http://192.168.43.172:37693/', 'http://192.168.43.172:45227/']
[rosmaster.master][INFO] 2020-09-14 07:26:36,061: publisherUpdate[/rosout] -> http://192.168.43.172:41263/ ['http://192.168.43.172:45737/', 'http://192.168.43.172:36967/', 'http://192.168.43.172:46249/', 'http://192.168.43.172:37693/', 'http://192.168.43.172:45227/']: sec=0.00, result=[1, '', 0]
