[rosmaster.main][INFO] 2020-09-04 10:39:10,429: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-09-04 10:39:10,430: Starting ROS Master Node
[rosmaster.master][INFO] 2020-09-04 10:39:10,714: +PARAM [/slam_gmapping/llsamplestep] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,715: +PARAM [/ekf_localization/imu0_relative] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,715: +PARAM [/slam_gmapping/xmin] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,715: +PARAM [/slam_gmapping/delta] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,715: +PARAM [/move_base/global_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,716: +PARAM [/move_base/DWAPlannerROS/acc_lim_y] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,716: +PARAM [/move_base/DWAPlannerROS/acc_lim_x] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,716: +PARAM [/imu_filter_madgwick/use_mag] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,716: +PARAM [/imu_filter_madgwick/orientation_stddev] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,716: +PARAM [/slam_gmapping/xmax] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,717: +PARAM [/move_base/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,717: +PARAM [/move_base/local_costmap/map_type] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,717: +PARAM [/rplidarNode/serial_baudrate] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,717: +PARAM [/move_base/base_local_planner] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,718: +PARAM [/car_driver_node/port] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,718: +PARAM [/ekf_localization/odom0_config] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,718: +PARAM [/move_base/lethal_cost] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,718: +PARAM [/move_base/base_global_planner] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,719: +PARAM [/ekf_localization/odom0] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,719: +PARAM [/ekf_localization/imu0_config] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,719: +PARAM [/rplidarNode/frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,719: +PARAM [/move_base/global_costmap/scan/clearing] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,720: +PARAM [/slam_gmapping/maxUrange] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,720: +PARAM [/move_base/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,720: +PARAM [/move_base/DWAPlannerROS/min_rot_vel] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,720: +PARAM [/move_base/neutral_cost] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,720: +PARAM [/move_base/DWAPlannerROS/stop_time_buffer] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,721: +PARAM [/move_base/global_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,721: +PARAM [/move_base/global_costmap/scan/marking] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,721: +PARAM [/ekf_localization/diagnostics_agg] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,721: +PARAM [/move_base/DWAPlannerROS/min_trans_vel] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,721: +PARAM [/move_base/local_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,722: +PARAM [/move_base/global_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,722: +PARAM [/move_base/DWAPlannerROS/path_distance_bias] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,722: +PARAM [/ekf_localization/odom_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,722: +PARAM [/move_base/DWAPlannerROS/oscillation_reset_dist] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,723: +PARAM [/move_base/global_costmap/map_type] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,723: +PARAM [/slam_gmapping/kernelSize] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,723: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,723: +PARAM [/move_base/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,724: +PARAM [/move_base/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,724: +PARAM [/move_base/DWAPlannerROS/max_rot_vel] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,724: +PARAM [/slam_gmapping/iterations] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,724: +PARAM [/ekf_localization/frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,725: +PARAM [/slam_gmapping/minRange] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,725: +PARAM [/move_base/DWAPlannerROS/max_trans_vel] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,725: +PARAM [/slam_gmapping/minimumScore] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,725: +PARAM [/slam_gmapping/ymin] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,726: +PARAM [/slam_gmapping/stt] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,726: +PARAM [/slam_gmapping/ymax] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,726: +PARAM [/move_base/planner_patience] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,726: +PARAM [/move_base/DWAPlannerROS/max_vel_y] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,726: +PARAM [/move_base/DWAPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,727: +PARAM [/slam_gmapping/str] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,727: +PARAM [/slam_gmapping/odom_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-04 10:39:10,772: +SERVICE [/rosout/get_loggers] /rosout http://192.168.1.12:39431/
[rosmaster.master][INFO] 2020-09-04 10:39:10,773: +SERVICE [/rosout/set_logger_level] /rosout http://192.168.1.12:39431/
[rosmaster.master][INFO] 2020-09-04 10:39:10,776: +PUB [/rosout_agg] /rosout http://192.168.1.12:39431/
[rosmaster.master][INFO] 2020-09-04 10:39:10,781: +SUB [/rosout] /rosout http://192.168.1.12:39431/
[rosmaster.master][INFO] 2020-09-04 10:39:10,893: +PUB [/rosout] /apply_calib http://192.168.1.12:37409/
[rosmaster.master][INFO] 2020-09-04 10:39:10,895: +SERVICE [/apply_calib/get_loggers] /apply_calib http://192.168.1.12:37409/
[rosmaster.master][INFO] 2020-09-04 10:39:10,897: +SERVICE [/apply_calib/set_logger_level] /apply_calib http://192.168.1.12:37409/
[rosmaster.master][INFO] 2020-09-04 10:39:10,920: +SUB [/zxcar/imu] /apply_calib http://192.168.1.12:37409/
[rosmaster.master][INFO] 2020-09-04 10:39:10,932: +SUB [/zxcar/magnetic] /apply_calib http://192.168.1.12:37409/
[rosmaster.master][INFO] 2020-09-04 10:39:10,932: publisherUpdate[/rosout] -> http://192.168.1.12:39431/ ['http://192.168.1.12:37409/']
[rosmaster.master][INFO] 2020-09-04 10:39:10,939: publisherUpdate[/rosout] -> http://192.168.1.12:39431/ ['http://192.168.1.12:37409/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-04 10:39:10,941: +PUB [/imu/data_raw] /apply_calib http://192.168.1.12:37409/
[rosmaster.master][INFO] 2020-09-04 10:39:10,946: +PUB [/imu/mag] /apply_calib http://192.168.1.12:37409/
[rosmaster.master][INFO] 2020-09-04 10:39:10,993: +PUB [/rosout] /imu_filter_madgwick http://192.168.1.12:36299/
[rosmaster.master][INFO] 2020-09-04 10:39:10,998: +SERVICE [/imu_filter_madgwick/get_loggers] /imu_filter_madgwick http://192.168.1.12:36299/
[rosmaster.master][INFO] 2020-09-04 10:39:11,002: +SERVICE [/imu_filter_madgwick/set_logger_level] /imu_filter_madgwick http://192.168.1.12:36299/
[rosmaster.master][INFO] 2020-09-04 10:39:11,010: +PUB [/tf] /imu_filter_madgwick http://192.168.1.12:36299/
[rosmaster.master][INFO] 2020-09-04 10:39:11,033: publisherUpdate[/rosout] -> http://192.168.1.12:39431/ ['http://192.168.1.12:37409/', 'http://192.168.1.12:36299/']
[rosmaster.master][INFO] 2020-09-04 10:39:11,041: publisherUpdate[/rosout] -> http://192.168.1.12:39431/ ['http://192.168.1.12:37409/', 'http://192.168.1.12:36299/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-04 10:39:11,052: +PUB [/rosout] /base_footprint_to_imu_link http://192.168.1.12:35703/
[rosmaster.master][INFO] 2020-09-04 10:39:11,061: +SERVICE [/base_footprint_to_imu_link/get_loggers] /base_footprint_to_imu_link http://192.168.1.12:35703/
[rosmaster.master][INFO] 2020-09-04 10:39:11,069: +SERVICE [/base_footprint_to_imu_link/set_logger_level] /base_footprint_to_imu_link http://192.168.1.12:35703/
[rosmaster.master][INFO] 2020-09-04 10:39:11,080: +SERVICE [/imu_filter_madgwick/set_parameters] /imu_filter_madgwick http://192.168.1.12:36299/
[rosmaster.master][INFO] 2020-09-04 10:39:11,082: +PUB [/tf] /base_footprint_to_imu_link http://192.168.1.12:35703/
[rosmaster.master][INFO] 2020-09-04 10:39:11,084: +PUB [/imu_filter_madgwick/parameter_descriptions] /imu_filter_madgwick http://192.168.1.12:36299/
[rosmaster.master][INFO] 2020-09-04 10:39:11,089: +PUB [/imu_filter_madgwick/parameter_updates] /imu_filter_madgwick http://192.168.1.12:36299/
[rosmaster.master][INFO] 2020-09-04 10:39:11,110: +PARAM [/imu_filter_madgwick/gain] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-04 10:39:11,114: +PARAM [/imu_filter_madgwick/zeta] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-04 10:39:11,117: +PUB [/rosout] /heima_base_node http://192.168.1.12:42585/
[rosmaster.master][INFO] 2020-09-04 10:39:11,121: +PARAM [/imu_filter_madgwick/mag_bias_x] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-04 10:39:11,125: +SERVICE [/heima_base_node/get_loggers] /heima_base_node http://192.168.1.12:42585/
[rosmaster.master][INFO] 2020-09-04 10:39:11,128: +PARAM [/imu_filter_madgwick/mag_bias_y] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-04 10:39:11,134: +PARAM [/imu_filter_madgwick/mag_bias_z] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-04 10:39:11,136: publisherUpdate[/rosout] -> http://192.168.1.12:39431/ ['http://192.168.1.12:37409/', 'http://192.168.1.12:36299/', 'http://192.168.1.12:35703/']
[rosmaster.master][INFO] 2020-09-04 10:39:11,147: publisherUpdate[/rosout] -> http://192.168.1.12:39431/ ['http://192.168.1.12:37409/', 'http://192.168.1.12:36299/', 'http://192.168.1.12:35703/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-04 10:39:11,148: publisherUpdate[/rosout] -> http://192.168.1.12:39431/ ['http://192.168.1.12:37409/', 'http://192.168.1.12:36299/', 'http://192.168.1.12:35703/', 'http://192.168.1.12:42585/']
[rosmaster.master][INFO] 2020-09-04 10:39:11,155: +SERVICE [/heima_base_node/set_logger_level] /heima_base_node http://192.168.1.12:42585/
[rosmaster.master][INFO] 2020-09-04 10:39:11,157: publisherUpdate[/rosout] -> http://192.168.1.12:39431/ ['http://192.168.1.12:37409/', 'http://192.168.1.12:36299/', 'http://192.168.1.12:35703/', 'http://192.168.1.12:42585/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-04 10:39:11,159: +PARAM [/imu_filter_madgwick/orientation_stddev] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-04 10:39:11,166: +PARAM [/imu_filter_madgwick/gain] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-04 10:39:11,172: +PUB [/tf] /heima_base_node http://192.168.1.12:42585/
[rosmaster.master][INFO] 2020-09-04 10:39:11,178: +PARAM [/imu_filter_madgwick/zeta] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-04 10:39:11,183: +PARAM [/imu_filter_madgwick/mag_bias_x] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-04 10:39:11,187: +PUB [/raw_odom] /heima_base_node http://192.168.1.12:42585/
[rosmaster.master][INFO] 2020-09-04 10:39:11,189: +PARAM [/imu_filter_madgwick/mag_bias_y] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-04 10:39:11,192: +PUB [/rosout] /base_footprint_to_base_link http://192.168.1.12:39727/
[rosmaster.master][INFO] 2020-09-04 10:39:11,200: +PARAM [/imu_filter_madgwick/mag_bias_z] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-04 10:39:11,205: +SERVICE [/base_footprint_to_base_link/get_loggers] /base_footprint_to_base_link http://192.168.1.12:39727/
[rosmaster.master][INFO] 2020-09-04 10:39:11,208: +PARAM [/imu_filter_madgwick/orientation_stddev] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-04 10:39:11,213: +SERVICE [/base_footprint_to_base_link/set_logger_level] /base_footprint_to_base_link http://192.168.1.12:39727/
[rosmaster.master][INFO] 2020-09-04 10:39:11,216: +PUB [/imu/data] /imu_filter_madgwick http://192.168.1.12:36299/
[rosmaster.master][INFO] 2020-09-04 10:39:11,230: +PUB [/tf] /base_footprint_to_base_link http://192.168.1.12:39727/
[rosmaster.master][INFO] 2020-09-04 10:39:11,244: publisherUpdate[/rosout] -> http://192.168.1.12:39431/ ['http://192.168.1.12:37409/', 'http://192.168.1.12:36299/', 'http://192.168.1.12:35703/', 'http://192.168.1.12:42585/', 'http://192.168.1.12:39727/']
[rosmaster.master][INFO] 2020-09-04 10:39:11,249: +SUB [/zxcar/get_vel] /heima_base_node http://192.168.1.12:42585/
[rosmaster.master][INFO] 2020-09-04 10:39:11,253: +SUB [/imu/data_raw] /imu_filter_madgwick http://192.168.1.12:36299/
[rosmaster.master][INFO] 2020-09-04 10:39:11,253: publisherUpdate[/rosout] -> http://192.168.1.12:39431/ ['http://192.168.1.12:37409/', 'http://192.168.1.12:36299/', 'http://192.168.1.12:35703/', 'http://192.168.1.12:42585/', 'http://192.168.1.12:39727/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-04 10:39:11,263: +PUB [/rosout] /ekf_localization http://192.168.1.12:42093/
