[rosmaster.main][INFO] 2020-09-15 01:05:53,307: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-09-15 01:05:53,308: Starting ROS Master Node
[rosmaster.master][INFO] 2020-09-15 01:05:53,567: +SERVICE [/rosout/set_logger_level] /rosout http://192.168.43.172:38733/
[rosmaster.master][INFO] 2020-09-15 01:05:53,567: +PARAM [/move_base/DWAPlannerROS/min_vel_x] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,568: +PARAM [/move_base/DWAPlannerROS/max_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,569: +PARAM [/slam_gmapping/lasamplerange] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,570: +PARAM [/ekf_localization/odom0_differential] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,570: +PARAM [/move_base/local_costmap/height] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,571: +PUB [/rosout_agg] /rosout http://192.168.43.172:38733/
[rosmaster.master][INFO] 2020-09-15 01:05:53,571: +PARAM [/ekf_localization/imu0_differential] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,572: +PARAM [/move_base/DWAPlannerROS/use_dwa] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,573: +PARAM [/slam_gmapping/map_update_interval] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,574: +PARAM [/move_base/planner_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,575: +PARAM [/move_base/DWAPlannerROS/min_vel_trans] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,576: +PARAM [/apply_calib/calibrate_gyros] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,577: +PARAM [/imu_filter_madgwick/publish_tf] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,578: +SUB [/rosout] /rosout http://192.168.43.172:38733/
[rosmaster.master][INFO] 2020-09-15 01:05:53,578: +PARAM [/move_base/DWAPlannerROS/forward_point_distance] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,579: +PARAM [/move_base/global_costmap/footprint] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,579: +PARAM [/move_base/global_costmap/obstacle_layer/laser_scan_sensor/clearing] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,579: +PARAM [/move_base/controller_patience] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,580: +PARAM [/move_base/DWAPlannerROS/twirling_scale] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,580: +PARAM [/move_base/DWAPlannerROS/xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,580: +PARAM [/move_base/local_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,580: +PARAM [/move_base/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,581: +PARAM [/move_base/DWAPlannerROS/vx_samples] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,581: +PARAM [/move_base/global_costmap/plugins] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,581: +PARAM [/slam_gmapping/lsigma] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,581: +PARAM [/ekf_localization/base_link_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,581: +PARAM [/ekf_localization/imu0] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,582: +PARAM [/move_base/global_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,582: +PARAM [/slam_gmapping/llsamplerange] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,582: +PARAM [/slam_gmapping/transform_publish_period] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,582: +PARAM [/slam_gmapping/srt] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,583: +PARAM [/slam_gmapping/srr] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,583: +PARAM [/move_base/local_costmap/width] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,583: +PARAM [/move_base/DWAPlannerROS/restore_defaults] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,583: +PARAM [/move_base/local_costmap/obstacle_layer/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,583: +PARAM [/move_base/DWAPlannerROS/scaling_speed] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,584: +PARAM [/move_base/controller_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,584: +PARAM [/move_base/DWAPlannerROS/theta_stopped_vel] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,584: +PARAM [/move_base/global_costmap/inflation_layer/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,584: +PARAM [/move_base/DWAPlannerROS/sim_time] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,585: +PARAM [/slam_gmapping/lasamplestep] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,585: +PARAM [/slam_gmapping/angularUpdate] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,585: +PARAM [/move_base/global_costmap/inflation_layer/enabled] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,585: +PARAM [/move_base/DWAPlannerROS/yaw_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,585: +PARAM [/move_base/clearing_rotation_allowed] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,586: +PARAM [/move_base/DWAPlannerROS/acc_lim_theta] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,586: +PARAM [/apply_calib/calib_file] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,586: +PARAM [/imu_filter_madgwick/world_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,586: +PARAM [/move_base/DWAPlannerROS/sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,586: +PARAM [/slam_gmapping/temporalUpdate] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,587: +PARAM [/move_base/global_costmap/static_layer/map_topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,587: +PARAM [/ekf_localization/two_d_mode] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,587: +PARAM [/move_base/DWAPlannerROS/max_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,587: +PARAM [/slam_gmapping/particles] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,587: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,588: +PARAM [/move_base/local_costmap/obstacle_layer/laser_scan_sensor/clearing] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,588: +PARAM [/move_base/oscillation_distance] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,588: +PARAM [/move_base/DWAPlannerROS/prune_plan] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,588: +PARAM [/move_base/DWAPlannerROS/oscillation_reset_angle] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,589: +PARAM [/move_base/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,589: +PARAM [/move_base/DWAPlannerROS/angular_sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,589: +PARAM [/move_base/local_costmap/obstacle_layer/track_unknown_space] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,589: +PARAM [/imu_filter_madgwick/use_magnetic_field_msg] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,590: +PARAM [/move_base/DWAPlannerROS/vy_samples] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,590: +PARAM [/move_base/DWAPlannerROS/acc_lim_trans] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,590: +PARAM [/move_base/local_costmap/obstacle_layer/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,590: +PARAM [/move_base/global_costmap/obstacle_layer/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,590: +PARAM [/slam_gmapping/resampleThreshold] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,591: +PARAM [/move_base/local_costmap/obstacle_layer/enabled] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,591: +PARAM [/slam_gmapping/lstep] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,591: +PARAM [/move_base/DWAPlannerROS/trans_stopped_vel] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,591: +PARAM [/move_base/global_costmap/obstacle_layer/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,591: +PARAM [/slam_gmapping/linearUpdate] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,592: +PARAM [/ekf_localization/imu0_config] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,592: +PARAM [/move_base/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,592: +PARAM [/move_base/global_costmap/obstacle_layer/track_unknown_space] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,592: +PARAM [/move_base/local_costmap/obstacle_layer/combination_method] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,592: +PARAM [/rplidarNode/angle_compensate] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,593: +PARAM [/move_base/local_costmap/inflation_layer/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,593: +PARAM [/move_base/local_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,593: +PARAM [/rplidarNode/serial_port] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,593: +PARAM [/move_base/DWAPlannerROS/goal_distance_bias] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,594: +PARAM [/slam_gmapping/base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,594: +PARAM [/move_base/oscillation_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,594: +PARAM [/move_base/global_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,594: +PARAM [/move_base/local_costmap/obstacle_layer/laser_scan_sensor/marking] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,594: +PARAM [/move_base/global_costmap/obstacle_layer/enabled] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,595: +PARAM [/ekf_localization/odom0_relative] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,595: +PARAM [/move_base/local_costmap/static_layer/map_topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,595: +PARAM [/slam_gmapping/astep] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,595: +PARAM [/move_base/local_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,595: +PARAM [/move_base/local_costmap/plugins] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,596: +PARAM [/move_base/DWAPlannerROS/occdist_scale] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,596: +PARAM [/rplidarNode/inverted] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,596: +PARAM [/imu_filter_madgwick/angular_scale] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,596: +PARAM [/slam_gmapping/llsamplestep] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,597: +PARAM [/ekf_localization/imu0_relative] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,597: +PARAM [/slam_gmapping/xmin] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,597: +PARAM [/slam_gmapping/delta] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,597: +PARAM [/move_base/global_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,597: +PARAM [/move_base/DWAPlannerROS/acc_lim_y] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,598: +PARAM [/move_base/DWAPlannerROS/acc_lim_x] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,598: +PARAM [/imu_filter_madgwick/use_mag] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,598: +PARAM [/move_base/global_costmap/inflation_layer/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,598: +PARAM [/imu_filter_madgwick/orientation_stddev] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,598: +PARAM [/slam_gmapping/xmax] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,599: +PARAM [/move_base/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,599: +PARAM [/rplidarNode/serial_baudrate] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,599: +PARAM [/move_base/base_local_planner] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,599: +PARAM [/car_driver_node/port] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,599: +PARAM [/ekf_localization/odom0_config] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,600: +PARAM [/move_base/conservative_reset_dist] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,600: +PARAM [/move_base/base_global_planner] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,600: +PARAM [/ekf_localization/odom0] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,600: +PARAM [/move_base/global_costmap/static_layer/enabled] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,601: +PARAM [/rplidarNode/frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,601: +PARAM [/slam_gmapping/maxUrange] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,601: +PARAM [/move_base/local_costmap/inflation_layer/enabled] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,601: +PARAM [/move_base/DWAPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,601: +PARAM [/move_base/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,602: +PARAM [/move_base/local_costmap/obstacle_layer/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,602: +PARAM [/move_base/local_costmap/obstacle_layer/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,602: +PARAM [/move_base/DWAPlannerROS/stop_time_buffer] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,602: +PARAM [/move_base/global_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,602: +PARAM [/ekf_localization/diagnostics_agg] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,603: +PARAM [/move_base/global_costmap/obstacle_layer/laser_scan_sensor/marking] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,603: +PARAM [/move_base/global_costmap/obstacle_layer/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,603: +PARAM [/move_base/DWAPlannerROS/path_distance_bias] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,603: +PARAM [/move_base/local_costmap/static_layer/enabled] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,604: +PARAM [/ekf_localization/odom_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,604: +PARAM [/move_base/local_costmap/obstacle_layer/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,604: +PARAM [/move_base/DWAPlannerROS/oscillation_reset_dist] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,604: +PARAM [/ekf_localization/world_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,604: +PARAM [/slam_gmapping/kernelSize] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,605: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,605: +PARAM [/move_base/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,605: +PARAM [/move_base/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,605: +PARAM [/slam_gmapping/iterations] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,605: +PARAM [/move_base/local_costmap/obstacle_layer/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,606: +PARAM [/ekf_localization/frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,606: +PARAM [/slam_gmapping/minRange] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,606: +PARAM [/slam_gmapping/minimumScore] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,606: +PARAM [/slam_gmapping/ymin] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,606: +PARAM [/slam_gmapping/stt] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,607: +PARAM [/slam_gmapping/ymax] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,607: +PARAM [/move_base/planner_patience] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,607: +PARAM [/move_base/DWAPlannerROS/max_vel_y] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,607: +PARAM [/move_base/global_costmap/obstacle_layer/combination_method] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,608: +PARAM [/slam_gmapping/str] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,608: +PARAM [/move_base/local_costmap/inflation_layer/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,608: +PARAM [/slam_gmapping/odom_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,608: +PARAM [/move_base/global_costmap/obstacle_layer/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,608: +PARAM [/move_base/global_costmap/obstacle_layer/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-15 01:05:53,760: +PUB [/rosout] /apply_calib http://192.168.43.172:42307/
[rosmaster.master][INFO] 2020-09-15 01:05:53,761: +SERVICE [/apply_calib/get_loggers] /apply_calib http://192.168.43.172:42307/
[rosmaster.master][INFO] 2020-09-15 01:05:53,763: +SERVICE [/apply_calib/set_logger_level] /apply_calib http://192.168.43.172:42307/
[rosmaster.master][INFO] 2020-09-15 01:05:53,781: +SUB [/zxcar/imu] /apply_calib http://192.168.43.172:42307/
[rosmaster.master][INFO] 2020-09-15 01:05:53,794: +SUB [/zxcar/magnetic] /apply_calib http://192.168.43.172:42307/
[rosmaster.master][INFO] 2020-09-15 01:05:53,796: +PUB [/imu/data_raw] /apply_calib http://192.168.43.172:42307/
[rosmaster.master][INFO] 2020-09-15 01:05:53,798: +PUB [/imu/mag] /apply_calib http://192.168.43.172:42307/
[rosmaster.master][INFO] 2020-09-15 01:05:53,812: publisherUpdate[/rosout] -> http://192.168.43.172:38733/ ['http://192.168.43.172:42307/']
[rosmaster.master][INFO] 2020-09-15 01:05:53,826: publisherUpdate[/rosout] -> http://192.168.43.172:38733/ ['http://192.168.43.172:42307/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:05:53,868: +PUB [/rosout] /imu_filter_madgwick http://192.168.43.172:32947/
[rosmaster.master][INFO] 2020-09-15 01:05:53,872: +SERVICE [/imu_filter_madgwick/get_loggers] /imu_filter_madgwick http://192.168.43.172:32947/
[rosmaster.master][INFO] 2020-09-15 01:05:53,875: +SERVICE [/imu_filter_madgwick/set_logger_level] /imu_filter_madgwick http://192.168.43.172:32947/
[rosmaster.master][INFO] 2020-09-15 01:05:53,882: +PUB [/tf] /imu_filter_madgwick http://192.168.43.172:32947/
[rosmaster.master][INFO] 2020-09-15 01:05:53,913: publisherUpdate[/rosout] -> http://192.168.43.172:38733/ ['http://192.168.43.172:42307/', 'http://192.168.43.172:32947/']
[rosmaster.master][INFO] 2020-09-15 01:05:53,918: +PUB [/rosout] /base_footprint_to_imu_link http://192.168.43.172:37585/
[rosmaster.master][INFO] 2020-09-15 01:05:53,929: +SERVICE [/imu_filter_madgwick/set_parameters] /imu_filter_madgwick http://192.168.43.172:32947/
[rosmaster.master][INFO] 2020-09-15 01:05:53,933: publisherUpdate[/rosout] -> http://192.168.43.172:38733/ ['http://192.168.43.172:42307/', 'http://192.168.43.172:32947/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:05:53,936: publisherUpdate[/rosout] -> http://192.168.43.172:38733/ ['http://192.168.43.172:42307/', 'http://192.168.43.172:32947/', 'http://192.168.43.172:37585/']
[rosmaster.master][INFO] 2020-09-15 01:05:53,940: +SERVICE [/base_footprint_to_imu_link/get_loggers] /base_footprint_to_imu_link http://192.168.43.172:37585/
[rosmaster.master][INFO] 2020-09-15 01:05:53,941: publisherUpdate[/rosout] -> http://192.168.43.172:38733/ ['http://192.168.43.172:42307/', 'http://192.168.43.172:32947/', 'http://192.168.43.172:37585/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:05:53,945: +SERVICE [/base_footprint_to_imu_link/set_logger_level] /base_footprint_to_imu_link http://192.168.43.172:37585/
[rosmaster.master][INFO] 2020-09-15 01:05:53,950: +PUB [/imu_filter_madgwick/parameter_descriptions] /imu_filter_madgwick http://192.168.43.172:32947/
[rosmaster.master][INFO] 2020-09-15 01:05:53,952: +PUB [/tf] /base_footprint_to_imu_link http://192.168.43.172:37585/
[rosmaster.master][INFO] 2020-09-15 01:05:53,954: +PUB [/imu_filter_madgwick/parameter_updates] /imu_filter_madgwick http://192.168.43.172:32947/
[rosmaster.master][INFO] 2020-09-15 01:05:53,972: +PARAM [/imu_filter_madgwick/gain] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-15 01:05:53,977: +PARAM [/imu_filter_madgwick/zeta] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-15 01:05:53,979: +PARAM [/imu_filter_madgwick/mag_bias_x] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-15 01:05:53,986: +PARAM [/imu_filter_madgwick/mag_bias_y] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-15 01:05:53,993: +PARAM [/imu_filter_madgwick/mag_bias_z] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-15 01:05:53,996: +PARAM [/imu_filter_madgwick/orientation_stddev] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-15 01:05:54,000: +PARAM [/imu_filter_madgwick/gain] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-15 01:05:54,006: +PARAM [/imu_filter_madgwick/zeta] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-15 01:05:54,008: +PUB [/rosout] /heima_base_node http://192.168.43.172:36093/
[rosmaster.master][INFO] 2020-09-15 01:05:54,024: +SERVICE [/heima_base_node/get_loggers] /heima_base_node http://192.168.43.172:36093/
[rosmaster.master][INFO] 2020-09-15 01:05:54,016: publisherUpdate[/rosout] -> http://192.168.43.172:38733/ ['http://192.168.43.172:42307/', 'http://192.168.43.172:32947/', 'http://192.168.43.172:37585/', 'http://192.168.43.172:36093/']
[rosmaster.master][INFO] 2020-09-15 01:05:54,015: +PARAM [/imu_filter_madgwick/mag_bias_x] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-15 01:05:54,031: +SERVICE [/heima_base_node/set_logger_level] /heima_base_node http://192.168.43.172:36093/
[rosmaster.master][INFO] 2020-09-15 01:05:54,035: publisherUpdate[/rosout] -> http://192.168.43.172:38733/ ['http://192.168.43.172:42307/', 'http://192.168.43.172:32947/', 'http://192.168.43.172:37585/', 'http://192.168.43.172:36093/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:05:54,043: +PARAM [/imu_filter_madgwick/mag_bias_y] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-15 01:05:54,059: +PARAM [/imu_filter_madgwick/mag_bias_z] by /imu_filter_madgwick
[rosmaster.master][INFO] 2020-09-15 01:05:54,066: +PUB [/tf] /heima_base_node http://192.168.43.172:36093/
[rosmaster.master][INFO] 2020-09-15 01:05:54,072: +PUB [/rosout] /base_footprint_to_base_link http://192.168.43.172:37839/
[rosmaster.master][INFO] 2020-09-15 01:05:54,075: +PARAM [/imu_filter_madgwick/orientation_stddev] by /imu_filter_madgwick
